"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","ctv_S_thetas","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","search_S_thetas","ctv_S_alphas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","search_S_alphas","ctv_S_gammas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","search_S_gammas","cluster","n","top_sol"
"64","4_132_3",0,0.389834891206554,0.157016853665406,0.112827178934782,0.118063076933896,0.157016853665406,0.885007263835961,0.0502974501538464,1,0.999188676758799,0.588494900683582,1,0.971023008852401,0.602020648843759,0.237220202216716,0.982175734089918,0.259968047063576,0.720686827475179,0.576487809758082,0.0188462019424806,0.633366082768951,1,19,FALSE
"65","4_134_3",0,0.388437024336008,0.157975656802927,0.122246537398148,0.119395200819346,0.157975656802927,0.777326590959822,0.129469837380007,0.532956124278046,0.965886369875088,0.588494900683582,1,0.91193328315431,0.643628877422889,0.0390578963938474,0.982175734089918,0.259968047063576,0.623851999266631,0.952604758121256,0.0892046316261367,0.633366082768951,1,19,FALSE
"66","5_98_15",0,0.379219075673975,0.161094051184237,0.109362995483627,0.121783305067542,0.161094051184237,0.822137601652725,0.0208126029200714,0.400336330778332,0.976519492091494,0.264273294046797,0.641761925756903,0.913376053545,0.541459405399247,0.0776383718921039,0.977877406643421,0.322662572462396,0.968678470984949,0.191606152229709,0.0832828337541432,0.7960122933682,1,19,FALSE
"67","5_101_8",0,0.40708682891431,0.156323119041049,0.104598527140668,0.116275331278571,0.156323119041049,0.849234649484666,0.0659364984305879,0.369070565391306,0.965721426825612,0.370657802086877,0.617675040225693,0.914423943814677,0.475212288461668,0.0670322149236266,0.772226714203546,0.308169107247636,0.940909475620559,0.230734165945576,0.100695782135082,0.75208047754308,1,19,TRUE
"68","5_103_7",0,0.585694446815469,0.108313684858313,0.0818256707006912,0.0812848613612236,0.108313684858313,0.836939890205063,0.0468746128943059,0.499771199486125,0.7297330299196,0.679514562639575,0.503162387793096,0.581531206552785,0.183275305570454,0.0718417691908633,0.298653175619434,0.614280000288682,0.594891390203796,0.88459044599792,0.362686230882854,0.682668027692621,2,26,FALSE
"69","5_109_2",0,0.492945861785583,0.121018599837871,0.0808646690187537,0.0892717871517211,0.121018599837871,0.876376281135485,0.147154556338282,0.362169302746889,0.997303899967366,0.590745821486653,0.346145438824958,0.949501552221897,0.558085335624669,0.207297390252412,0.18160564155743,0.799695589238212,0.99329043878776,0.539993057137475,0.12145182328269,0.355783648522806,2,26,FALSE
"70","5_112_15",0,0.4104869275808,0.153887103270664,0.12779003789008,0.114121646043116,0.153887103270664,0.712146696160087,0.153968541424826,0.314083623580439,0.976519492091494,0.156463961787995,0.569236789014629,0.916739052137986,0.217874313436961,0.135368880453982,0.977877406643421,0.773178903634516,0.525698309699094,0.438194995454347,0.0920751999772175,0.947012165357064,1,19,FALSE
"71","5_115_13",0,0.44036833611819,0.121062034032772,0.0747503847342034,0.0853018309261905,0.121062034032772,0.900956099940544,0.341393894494232,0.514897909460654,0.911700835755673,0.640719331767465,0.438482160146449,0.671298548168842,0.247365432719234,0.00412983044235193,0.057135725575682,0.975623935859405,0.797478327858707,0.92852104305489,0.137282144433651,0.572932646589272,2,26,FALSE
"72","5_116_7",0,0.519817613678259,0.108827612385707,0.0786146428744161,0.0819557491274927,0.108827612385707,0.993530063138084,0.0656495390973251,0.634334765782089,0.854830226757367,0.867137074599093,0.901152563623638,0.871132174319259,0.413657654651977,0.0391901124723681,0.521467936323352,0.413014835753711,0.980575089821748,0.11139053526702,0.157980498774961,0.436435443157825,2,26,FALSE
"73","5_116_14",0,0.552572050155832,0.107530136884244,0.0785021316014016,0.0811183521858328,0.107530136884244,0.939924958209578,0.159340811448281,0.226420328931995,0.964632276491572,0.619682607172661,0.825734232146943,0.856960846708798,0.310664489461563,0.203400335108527,0.579254468988119,0.252829525173023,0.739492394148427,0.602645305169527,0.232086467152358,0.242139369702599,2,26,FALSE
