"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"478","(Intercept)",142433.373188834,22362039.590647,0.745847815033747,142433.373188834,0.735029482677902,22362039.590647,0.745847815033747,142433.373188834,0.735029482677902,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"479","trend",0,0,0,0,0,0,0,0,0,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"480","season",0.456533600861931,15767.9018764353,0.000525911561623595,100.432496028251,0.000518283348536764,15767.9018764353,0.000525911561623595,100.432496028251,0.000518283348536764,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"481","holiday",0.454700243064059,79629.9331472538,0.00265592104908013,3317.91388113558,0.0171221425781138,79629.9331472538,0.00265592104908013,3317.91388113558,0.0171221425781138,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"482","ctv_S",54749.6558845319,1880060.19056882,0.0627062115503175,11974.9056724129,0.0617966739427072,1880060.19056882,0.0627062115503175,11974.9056724129,0.0617966739427072,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,2591412.14666667,16505.80985138,56950.7755980876,40444.9657467075,9650.00221107679,0.216399246557892,0.302372265640592,0.584642759002217,0.725496402796115,1.37836658616904,1,FALSE,0.657106266257836,0.0296827646315466,0.384782520435711,0.928434635114891,0.610535055806823
"483","ooh_S",36772.8180974633,2038506.37935463,0.0679909148184284,12984.117065953,0.0670047239375844,2038506.37935463,0.0679909148184284,12984.117065953,0.0670047239375844,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,8239693.86666667,52482.1265392781,86944.2681407298,34462.1416014517,15320.1724706259,0.688066368334308,0.327855350344803,0.291912189555812,0.247400742350553,4.04202505820721,1,FALSE,0.248243442534084,0.00465113288713023,0.205673074774485,0.290860497884489,0.728805125568159
"484","facebook_S",56510.7054695344,500913.742611312,0.0167071263304303,3190.53339242874,0.0164647937235493,500913.742611312,0.0167071263304303,3190.53339242874,0.0164647937235493,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,334078.021992166,2127.88549039596,2131.92166174552,4.03617134955365,652.029608843657,0.0278976203548508,0.0805625394355404,0.306421380185418,1.49939148832442,0.666937226059291,1,FALSE,1.49266834179851,0.059085150029339,0.951282060120342,2.03345102781306,4.5194752296429e-08
"485","search_S",102484.788571729,1798220.19840931,0.0599765777399883,11453.631837002,0.0591066327747035,1798220.19840931,0.0599765777399883,11453.631837002,0.0591066327747035,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,809960,5158.98089171975,6468.74731430767,1309.76642258793,7108.18320028656,0.0676367647529497,0.289209844579066,1.37782700682131,2.22013457258298,0.450423146573752,1,FALSE,1.87458974340937,0.0512030136990264,1.40718839102488,2.34499277080419,0.0240808978442174
"486","newsletter",72342.0808604543,1306902.82277959,0.0435895219163858,8324.2218011439,0.0429572670169028,1306902.82277959,0.0435895219163858,8324.2218011439,0.0429572670169028,TRUE,0.65293226351,0.817821862699759,0.641606202316769,0.739006430543275,0.099326385545092,0.143341932449075,0.134620111150991,0.143341932449075,0.434754598476699,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_105_7",4,105,7,1567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.124781458238916
"487","(Intercept)",141151.078841616,22160719.3781336,0.739627873373364,141151.078841616,0.728991200959938,22160719.3781336,0.739627873373364,141151.078841616,0.728991200959938,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"488","trend",0,0,0,0,0,0,0,0,0,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"489","season",0.451534997578284,15595.2585355138,0.000520501510285417,99.3328569140994,0.000513016118975928,15595.2585355138,0.000520501510285417,99.3328569140994,0.000513016118975928,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"490","holiday",0.450466520107936,78888.4972648179,0.00263295295021744,3287.02071936741,0.0169762016801913,78888.4972648179,0.00263295295021744,3287.02071936741,0.0169762016801913,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"491","ctv_S",58944.9469772309,2091768.51027103,0.0698140826767433,13323.3663074588,0.0688100784281074,2091768.51027103,0.0698140826767433,13323.3663074588,0.0688100784281074,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,2591412.14666667,16505.80985138,56950.7755980876,40444.9657467075,12075.5096396948,0.216399246557892,0.325620171530449,0.73159146678799,0.80719252356738,1.2388618214407,1,FALSE,0.657106266257836,0.0296827646315466,0.384782520435711,0.928434635114891,0.637086650323742
"492","ooh_S",37121.8762694266,2057856.4685544,0.0686822470684928,13107.3660417478,0.067694519876231,2057856.4685544,0.0686822470684928,13107.3660417478,0.067694519876231,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,8239693.86666667,52482.1265392781,86944.2681407298,34462.1416014517,15465.5959565982,0.688066368334308,0.320341172068273,0.294683104066363,0.249749141394606,4.00401776925427,1,FALSE,0.248243442534084,0.00465113288713023,0.205673074774485,0.290860497884489,0.728805125568159
"493","facebook_S",56405.9186053069,499984.906563335,0.0166873090557299,3184.61723925691,0.0164473269697684,499984.906563335,0.0166873090557299,3184.61723925691,0.0164473269697684,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,334078.021992166,2127.88549039596,2131.92166174552,4.03617134955365,650.820561150365,0.0278976203548508,0.0778313519103,0.305853188100483,1.49661119154692,0.668176214135071,1,FALSE,1.49266834179851,0.059085150029339,0.951282060120342,2.03345102781306,4.5194752296429e-08
"494","search_S",101123.948223562,1774342.60023121,0.0592197943420419,11301.5452244026,0.0583681477566666,1774342.60023121,0.0592197943420419,11301.5452244026,0.0583681477566666,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,809960,5158.98089171975,6468.74731430767,1309.76642258793,7013.7974613304,0.0676367647529497,0.276207304490978,1.35953158357064,2.19065460051263,0.456484559348603,1,FALSE,1.87458974340937,0.0512030136990264,1.40718839102488,2.34499277080419,0.0240808978442174
"495","newsletter",71009.5333185321,1282829.55693885,0.0428152390231244,8170.88889769968,0.0421995082101218,1282829.55693885,0.0428152390231244,8170.88889769968,0.0421995082101218,TRUE,0.65293226351,0.81976751980728,0.642749819821615,0.746659580645817,0.0987945603369943,0.143113051082924,0.132631684008174,0.143113051082924,0.439483876853769,0,33095.1354608919,0.00505887669,6415811.64462559,1e-04,"4_117_7",4,117,7,1747,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.124781458238916
"496","(Intercept)",111891.374077396,17566945.7301512,0.589068284954368,111891.374077396,0.582803000882393,17566945.7301512,0.589068284954368,111891.374077396,0.582803000882393,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"497","trend",0.166908956248454,4767656.62885505,0.15987271531161,30367.239674236,0.158172321652049,4767656.62885505,0.15987271531161,30367.239674236,0.158172321652049,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"498","season",0.329039709082059,11364.4775246803,0.000381082368426504,72.385207163569,0.000377029206248206,11364.4775246803,0.000381082368426504,72.385207163569,0.000377029206248206,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"499","holiday",0.330337624985628,57850.7783861515,0.00193989662919692,2410.44909942298,0.0125551856003328,57850.7783861515,0.00193989662919692,2410.44909942298,0.0125551856003328,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"500","ctv_S",50163.3738650033,1645237.65407492,0.0551693696852971,10479.2207265919,0.0545825925968363,1645237.65407492,0.0551693696852971,10479.2207265919,0.0545825925968363,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,2591412.14666667,16505.80985138,62535.2909815697,46029.4811301896,7516.88788074933,0.216399246557892,0.292536898592001,0.455408607540747,0.634880737203919,1.57509897749317,1,FALSE,0.657106266257836,0.0296827646315466,0.384782520435711,0.928434635114891,0.616780870833286
"501","ooh_S",38574.9624862067,2127487.9362498,0.0713405556730772,13550.8785748395,0.0705817831189259,2127487.9362498,0.0713405556730772,13550.8785748395,0.0705817831189259,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,8239693.86666667,52482.1265392781,86587.395697818,34105.2691585399,15925.3252836055,0.688066368334308,0.378284997988547,0.303442835375332,0.258199876194001,3.87296854956135,1,FALSE,0.248243442534084,0.00465113288713023,0.205673074774485,0.290860497884489,0.736113953465857
"502","facebook_S",56648.5237328025,437410.590292942,0.0146675870810311,2786.05471524167,0.0145115837753699,437410.590292942,0.0146675870810311,2786.05471524167,0.0145115837753699,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,334078.021992166,2127.88549039596,2163.78994666544,35.9044562694762,466.630461157816,0.0278976203548508,0.0777752303314148,0.219293032103426,1.30930669334243,0.763762993869051,1,FALSE,1.49266834179851,0.059085150029339,0.951282060120342,2.03345102781306,9.58149323297113e-06
"503","search_S",71888.8549164075,1413898.46934806,0.0474119268786115,9005.722734701,0.046907657343345,1413898.46934806,0.0474119268786115,9005.722734701,0.046907657343345,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,809960,5158.98089171975,6243.53209758467,1084.55120586493,5018.07660574126,0.0676367647529497,0.251402873088037,0.972687573585582,1.74563987029984,0.572855843300735,1,FALSE,1.87458974340937,0.0512030136990264,1.40718839102488,2.34499277080419,0.0107712152448755
"504","newsletter",75844.8349323961,1793725.60450127,0.0601485814183821,11425.0038503266,0.0595088458244999,1793725.60450127,0.0601485814183821,11425.0038503266,0.0595088458244999,TRUE,0.65478794225,0.741924899033381,0.562620265304112,0.801029199518076,0.118084655642682,0.157072695329814,0.113088181973629,0.157072695329814,0.371509351188045,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_118_3",4,118,3,1758,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.215553151042648
"505","(Intercept)",77567.9737017561,12178171.8711757,0.408475745445798,77567.9737017561,0.40455375043731,12178171.8711757,0.408475745445798,77567.9737017561,0.40455375043731,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"506","trend",0.36679445523239,10477268.8969,0.351424685754918,66734.1967955416,0.348050468610432,10477268.8969,0.351424685754918,66734.1967955416,0.348050468610432,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"507","season",0.308702826051598,10662.0758274307,0.000357623411599042,67.911311002743,0.000354189677158632,10662.0758274307,0.000357623411599042,67.911311002743,0.000354189677158632,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"508","holiday",0.297820827432445,52156.2346624132,0.00174940517006502,2173.17644426722,0.0113341452526613,52156.2346624132,0.00174940517006502,2173.17644426722,0.0113341452526613,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"509","ctv_S",50260.3628126626,1365445.97139556,0.0457992847310601,8697.10809806091,0.0453595412013397,1365445.97139556,0.0457992847310601,8697.10809806091,0.0453595412013397,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,2591412.14666667,16505.80985138,53818.1388128589,37312.3289614789,5821.11489926125,0.216399246557892,0.257363234678797,0.352670662734828,0.52691192836768,1.89785037339712,1,FALSE,0.657106266257836,0.0296827646315466,0.384782520435711,0.928434635114891,0.549476722246935
"510","ooh_S",35168.2595431245,1958978.82533295,0.065707344620778,12477.5721358786,0.0650764531162104,1958978.82533295,0.065707344620778,12477.5721358786,0.0650764531162104,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,8239693.86666667,52482.1265392781,86004.7463212293,33522.6197819512,14773.2072527968,0.688066368334308,0.369234036144007,0.281490256339753,0.23774898158024,4.20611686053639,1,FALSE,0.248243442534084,0.00465113288713023,0.205673074774485,0.290860497884489,0.723637539843324
"511","facebook_S",59291.4519390944,601536.356441102,0.0201765104162802,3831.44176077135,0.0199827849037532,601536.356441102,0.0201765104162802,3831.44176077135,0.0199827849037532,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,334078.021992166,2127.88549039596,2215.98622579065,88.1007353946911,1062.57796343716,0.0278976203548508,0.113379324933928,0.499358620674383,1.80058644041902,0.555374614376906,1,FALSE,1.49266834179851,0.059085150029339,0.951282060120342,2.03345102781306,0.000377482298693205
"512","search_S",108345.92668946,1379559.55611006,0.0462726773796572,8787.00354210229,0.0458283885528767,1379559.55611006,0.0462726773796572,8787.00354210229,0.0458283885528767,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,809960,5158.98089171975,6341.37122313508,1182.39033141534,4060.94647064148,0.0676367647529497,0.260023404243268,0.787160595450037,1.7032440566325,0.587114921144718,1,FALSE,1.87458974340937,0.0512030136990264,1.40718839102488,2.34499277080419,0.0101751407527137
"513","newsletter",61662.3204202751,1789916.63587961,0.0600367230698453,11400.7429036918,0.0594602782482588,1789916.63587961,0.0600367230698453,11400.7429036918,0.0594602782482588,TRUE,0.65421970697,0.717024558237134,0.53682623786834,0.782682560311943,0.12365018992808,0.161637953253027,0.118187035312683,0.161637953253027,0.384254922212844,0,87610.8076926917,0.01355680764,6415811.64462559,1e-04,"4_120_11",4,120,11,1796,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.182537701368048
"514","(Intercept)",112358.336779072,17640258.8743142,0.591767279263154,112358.336779072,0.585481339660765,17640258.8743142,0.591767279263154,112358.336779072,0.585481339660765,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"515","trend",0.166498013475069,4755918.28909397,0.159543963973965,30292.4731789425,0.157849237420793,4755918.28909397,0.159543963973965,30292.4731789425,0.157849237420793,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"516","season",0.329236882576086,11371.2875651694,0.000381465824969127,72.428583217639,0.000377413774069795,11371.2875651694,0.000381465824969127,72.428583217639,0.000377413774069795,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"517","holiday",0.329776411757242,57752.4952368914,0.00193738863020637,2406.35396820381,0.0125391260265112,57752.4952368914,0.00193738863020637,2406.35396820381,0.0125391260265112,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"518","ctv_S",50145.8995546794,1644664.53884944,0.0551725837126275,10475.5703111429,0.0545865230413494,1644664.53884944,0.0551725837126275,10475.5703111429,0.0545865230413494,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,2591412.14666667,16505.80985138,62535.2909815697,46029.4811301896,7514.26938798504,0.216399246557892,0.294450522835897,0.455249966868894,0.634659577776916,1.5756478512509,1,FALSE,0.657106266257836,0.0296827646315466,0.384782520435711,0.928434635114891,0.616780870833286
"519","ooh_S",36910.2190674322,2072799.51007529,0.0695349731131956,13202.5446501611,0.068796350589511,2072799.51007529,0.0695349731131956,13202.5446501611,0.068796350589511,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,8239693.86666667,52482.1265392781,86751.8626106358,34269.7360713577,15586.6672826412,0.688066368334308,0.371101148628542,0.296990009941308,0.251562684684283,3.97515236115016,1,FALSE,0.248243442534084,0.00465113288713023,0.205673074774485,0.290860497884489,0.729105284582919
"520","facebook_S",56714.9741900979,437923.686342681,0.0146907656082782,2789.32284294701,0.0145347156397137,437923.686342681,0.0146907656082782,2789.32284294701,0.0145347156397137,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,334078.021992166,2127.88549039596,2163.78994666544,35.9044562694762,467.177833013051,0.0278976203548508,0.0784031365423816,0.219550269561788,1.3108425502859,0.762868126139096,1,FALSE,1.49266834179851,0.059085150029339,0.951282060120342,2.03345102781306,9.58149323297113e-06
"521","search_S",72008.2875507228,1430150.10996863,0.0479763956721943,9109.23636922694,0.0474667751911308,1430150.10996863,0.0479763956721943,9109.23636922694,0.0474667751911308,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,809960,5158.98089171975,6243.53209758467,1084.55120586493,5196.6697493607,0.0676367647529497,0.256045191993179,1.00730548502349,1.76570461500399,0.566346143914758,1,FALSE,1.87458974340937,0.0512030136990264,1.40718839102488,2.34499277080419,0.01150715173636
"522","newsletter",74616.6827334041,1758614.16830369,0.0589951842014089,11201.3641293228,0.0583685186561566,1758614.16830369,0.0589951842014089,11201.3641293228,0.0583685186561566,TRUE,0.65478794225,0.741810040704962,0.562840776745476,0.803145470029817,0.118110929966249,0.157033095080417,0.112485166451074,0.157033095080417,0.380272921534331,0,74117.9925837362,0.0114535407,6415811.64462559,1e-04,"4_122_3",4,122,3,1818,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.203717828853577
"523","(Intercept)",140458.745101942,22052022.9810049,0.740727933560694,140458.745101942,0.730637763224433,22052022.9810049,0.740727933560694,140458.745101942,0.730637763224433,TRUE,0.65403863708,0.802780836725345,0.626652321013455,0.799799114632403,0.103227395624927,0.145120275992876,0.113437212397426,0.145120275992876,0.407656510085612,0,40895.7567969087,0.006274841545,6415811.64462559,1e-04,"4_125_12",4,125,12,1872,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"524","trend",0,0,0,0,0,0,0,0,0,TRUE,0.65403863708,0.802780836725345,0.626652321013455,0.799799114632403,0.103227395624927,0.145120275992876,0.113437212397426,0.145120275992876,0.407656510085612,0,40895.7567969087,0.006274841545,6415811.64462559,1e-04,"4_125_12",4,125,12,1872,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
